n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
4803	3752.4258	1890	921	921
5038	3752.3467	1513	922	922
3307	3752.3428	6958	923	923
4771	3752.2935	1945	924	924
4920	3752.1665	1694	925	925
5799	3752.0176	749	926	926
7018	3751.881	244	927	927
6554	3751.8643	362	928	928
4905	3751.78	1708	929	929
3626	3751.729	5359	930	930
4920	3751.5193	1693	931	931
5350	3751.2708	1139	932	932
5253	3750.8394	1245	933	933
7076	3750.7285	231	934	934
4988	3750.3596	1582	935	935
6721	3750.197	311	936	936
4109	3750.1133	3455	937	937
4836	3750.0935	1837	938	938
4904	3749.7012	1710	939	939
5037	3749.3125	1517	940	940
5214	3749.1873	1286	941	941
5420	3749.103	1054	942	942
4884	3748.8284	1745	943	943
5677	3748.724	850	944	944
5434	3747.9292	1037	945	945
3873	3747.802	4270	946	946
6790	3747.7764	298	947	947
5170	3747.4475	1345	948	948
4895	3746.6157	1728	949	949
5627	3746.5598	881	950	950
3448	3746.283	6188	951	951
3579	3746.0083	5573	952	952
6720	3745.9692	312	953	953
5531	3745.7554	954	954	954
5045	3745.7207	1502	955	955
7173	3745.6252	209	956	956
4459	3745.505	2536	957	957
4575	3745.3604	2299	958	958
3168	3745.2031	7797	959	959
4838	3745.1895	1827	960	960
4487	3745.1614	2483	961	961
4660	3745.0562	2128	962	962
4122	3745.0232	3420	963	963
6060	3744.8174	581	964	964
4045	3744.6997	3673	965	965
7102	3744.6357	226	966	966
4990	3744.4658	1578	967	967
6833	3744.4128	291	968	968
4277	3743.862	2969	969	969
4986	3743.853	1585	970	970
4806	3743.8252	1886	971	971
5350	3743.799	1138	972	972
6620	3743.7732	338	973	973
6724	3743.5186	310	974	974
5362	3743.3481	1122	975	975
4985	3743.3447	1587	976	976
4486	3743.2634	2485	977	977
5466	3742.9302	1004	978	978
7134	3742.6807	219	979	979
5602	3742.65	899	980	980
4570	3742.5522	2313	981	981
5997	3742.5217	619	982	982
3907	3742.479	4142	983	983
4977	3742.4692	1598	984	984
5732	3742.335	803	985	985
6091	3742.1262	565	986	986
4878	3742.097	1755	987	987
5212	3742.0347	1289	988	988
4477	3741.7012	2510	989	989
4256	3741.5771	3008	990	990
4933	3741.2693	1667	991	991
3796	3741.0806	4580	992	992
4359	3740.9316	2757	993	993
5538	3740.5854	951	994	994
6944	3740.2314	268	995	995
4078	3740.0156	3556	996	996
5815	3740.009	741	997	997
8355	3739.9705	62	998	998
5264	3739.752	1225	999	999
6374	3739.724	441	1000	1000
7165	3739.6067	211	1001	1001
8077	3739.475	90	1002	1002
4650	3739.4348	2147	1003	1003
4825	3739.428	1857	1004	1004
5495	3739.201	980	1005	1005
5446	3738.7825	1021	1006	1006
3377	3738.7253	6559	1007	1007
5732	3738.6995	801	1008	1008
5386	3738.5789	1097	1009	1009
4568	3738.468	2318	1010	1010
3736	3738.0854	4832	1011	1011
4399	3737.8782	2667	1012	1012
6616	3737.8445	341	1013	1013
5252	3736.9592	1246	1014	1014
5921	3736.3125	674	1015	1015
6353	3736.1184	454	1016	1016
3684	3735.8682	5071	1017	1017
6132	3735.5273	551	1018	1018
4782	3735.3218	1924	1019	1019
5144	3735.0227	1378	1020	1020
5444	3734.641	1023	1021	1021
4369	3734.556	2734	1022	1022
4837	3734.4434	1829	1023	1023
4482	3734.231	2492	1024	1024
6237	3734.2202	510	1025	1025
5651	3733.8616	862	1026	1026
6388	3733.855	435	1027	1027
5457	3733.5205	1013	1028	1028
6294	3733.1687	479	1029	1029
5296	3732.9365	1188	1030	1030
5740	3732.8008	793	1031	1031
3502	3732.7024	5905	1032	1032
4629	3732.459	2192	1033	1033
5913	3732.176	680	1034	1034
5700	3731.8887	833	1035	1035
5558	3731.7288	937	1036	1036
5355	3731.6697	1131	1037	1037
6181	3731.6008	537	1038	1038
5485	3731.307	988	1039	1039
4243	3731.0986	3044	1040	1040
4573	3730.6284	2305	1041	1041
5354	3730.08	1132	1042	1042
3901	3729.9763	4163	1043	1043
5754	3729.8484	784	1044	1044
4519	3729.7698	2408	1045	1045
5062	3729.6958	1479	1046	1046
4448	3728.9758	2559	1047	1047
5577	3728.7778	923	1048	1048
4245	3728.269	3041	1049	1049
4434	3728.1877	2591	1050	1050
4812	3728.1868	1875	1051	1051
5124	3728.0964	1413	1052	1052
5564	3728.0276	932	1053	1053
4414	3727.893	2639	1054	1054
9892	3727.8538	14	1055	1055
4764	3727.6375	1961	1056	1056
6894	3727.6182	278	1057	1057
3618	3727.5342	5397	1058	1058
4506	3726.886	2445	1059	1059
5333	3726.576	1151	1060	1060
10434	3726.4485	12	1061	1061
6125	3725.7737	553	1062	1062
4398	3725.7297	2671	1063	1063
4226	3725.6616	3096	1064	1064
3896	3725.5486	4183	1065	1065
5658	3725.523	858	1066	1066
5608	3725.1763	892	1067	1067
4989	3725.1724	1580	1068	1068
5357	3725.0962	1127	1069	1069
5108	3725.086	1429	1070	1070
4569	3724.5527	2317	1071	1071
4503	3724.0828	2451	1072	1072
5373	3723.9478	1110	1073	1073
4399	3723.9402	2668	1074	1074
6572	3723.8406	357	1075	1075
6202	3723.6997	524	1076	1076
3848	3723.1804	4384	1077	1077
5770	3723.083	768	1078	1078
4376	3722.964	2719	1079	1079
4334	3722.887	2827	1080	1080
5170	3722.3015	1344	1081	1081
3412	3722.267	6352	1082	1082
5019	3721.9856	1542	1083	1083
5428	3721.2148	1045	1084	1084
6399	3720.936	430	1085	1085
4856	3719.9648	1789	1086	1086
5197	3719.9404	1310	1087	1087
6155	3719.5066	544	1088	1088
5902	3719.494	688	1089	1089
3729	3719.4536	4866	1090	1090
3992	3719.1467	3861	1091	1091
4741	3719.0012	2004	1092	1092
5846	3718.895	722	1093	1093
6267	3718.5046	496	1094	1094
5322	3718.4912	1166	1095	1095
4940	3718.3235	1654	1096	1096
4284	3718.1628	2946	1097	1097
5089	3717.5984	1448	1098	1098
5144	3717.4614	1380	1099	1099
4825	3717.4097	1855	1100	1100
4895	3717.2493	1730	1101	1101
4836	3716.9663	1836	1102	1102
4154	3716.898	3320	1103	1103
4968	3716.8284	1605	1104	1104
4711	3716.689	2044	1105	1105
4353	3716.266	2779	1106	1106
4565	3716.1704	2323	1107	1107
4430	3716.0908	2598	1108	1108
4006	3716.0647	3815	1109	1109
3497	3716.0571	5942	1110	1110
3518	3715.9487	5837	1111	1111
5961	3715.9243	643	1112	1112
5263	3715.8035	1226	1113	1113
3384	3715.543	6518	1114	1114
4838	3715.5383	1825	1115	1115
4588	3715.3733	2269	1116	1116
5070	3715.3118	1466	1117	1117
5185	3715.2983	1326	1118	1118
4772	3715.1465	1940	1119	1119
4937	3714.9932	1658	1120	1120
7582	3714.7756	136	1121	1121
5364	3714.3137	1121	1122	1122
4880	3713.955	1751	1123	1123
4927	3713.8052	1683	1124	1124
4114	3713.782	3444	1125	1125
3587	3713.7402	5534	1126	1126
7219	3713.6094	196	1127	1127
5316	3713.5078	1172	1128	1128
4596	3713.1155	2256	1129	1129
4703	3713.1118	2058	1130	1130
3792	3712.875	4603	1131	1131
4724	3712.833	2020	1132	1132
4610	3712.6848	2237	1133	1133
6636	3712.6582	330	1134	1134
6217	3712.4421	518	1135	1135
4720	3712.42	2030	1136	1136
5109	3712.2734	1428	1137	1137
5310	3712.2573	1175	1138	1138
9563	3712.0913	19	1139	1139
4042	3711.809	3690	1140	1140
4690	3711.7256	2076	1141	1141
5142	3711.5862	1388	1142	1142
4719	3711.2405	2031	1143	1143
5691	3711.1824	839	1144	1144
6309	3711.0105	472	1145	1145
4901	3710.862	1718	1146	1146
4949	3710.4304	1644	1147	1147
7534	3710.235	144	1148	1148
4761	3709.9424	1965	1149	1149
6230	3709.8916	513	1150	1150
5082	3709.697	1455	1151	1151
5147	3709.6194	1375	1152	1152
4592	3709.5894	2260	1153	1153
3463	3708.9065	6124	1154	1154
5199	3708.8472	1305	1155	1155
4082	3708.8152	3541	1156	1156
4650	3708.5588	2146	1157	1157
8299	3708.4976	67	1158	1158
3681	3708.459	5087	1159	1159
5937	3707.8706	661	1160	1160
5083	3707.7422	1453	1161	1161
4017	3707.6748	3787	1162	1162
4411	3707.6123	2651	1163	1163
6073	3707.5535	571	1164	1164
4614	3707.4663	2221	1165	1165
4367	3707.4133	2742	1166	1166
5274	3707.3682	1212	1167	1167
4359	3707.1306	2758	1168	1168
7172	3706.9075	210	1169	1169
4965	3706.7385	1610	1170	1170
7488	3706.1255	149	1171	1171
4620	3705.6636	2212	1172	1172
5258	3705.6243	1238	1173	1173
5328	3705.3232	1156	1174	1174
3686	3705.291	5062	1175	1175
4586	3705.0806	2271	1176	1176
3615	3705.0647	5412	1177	1177
5236	3704.6985	1268	1178	1178
5016	3704.6885	1545	1179	1179
7652	3704.6375	127	1180	1180
6409	3704.603	422	1181	1181
4916	3704.5361	1699	1182	1182
4120	3704.5325	3427	1183	1183
5155	3704.3577	1359	1184	1184
6513	3704.1357	375	1185	1185
4955	3703.877	1629	1186	1186
5951	3703.689	647	1187	1187
4901	3703.669	1715	1188	1188
4567	3703.561	2320	1189	1189
6065	3703.068	578	1190	1190
5648	3702.7239	865	1191	1191
3723	3702.576	4890	1192	1192
3740	3702.478	4819	1193	1193
4221	3702.437	3111	1194	1194
6190	3702.3735	535	1195	1195
4864	3702.2998	1778	1196	1196
4626	3701.995	2200	1197	1197
3859	3701.9119	4336	1198	1198
5113	3701.8604	1425	1199	1199
4493	3701.7295	2473	1200	1200
7909	3701.69	97	1201	1201
4422	3701.6772	2621	1202	1202
3905	3701.364	4152	1203	1203
4958	3701.155	1623	1204	1204
5251	3700.924	1249	1205	1205
3840	3700.8135	4418	1206	1206
4489	3700.8086	2479	1207	1207
5154	3700.4314	1364	1208	1208
4919	3700.3147	1695	1209	1209
3736	3700.2532	4834	1210	1210
4722	3700.2349	2023	1211	1211
5608	3700.1982	893	1212	1212
3282	3700.0679	7117	1213	1213
5833	3699.9905	730	1214	1214
4055	3699.9534	3638	1215	1215
5437	3699.8313	1033	1216	1216
4100	3699.7805	3486	1217	1217
5880	3699.3745	699	1218	1218
4901	3699.3125	1713	1219	1219
5947	3699.1948	653	1220	1220
5400	3698.8027	1082	1221	1221
4336	3698.7366	2816	1222	1222
7190	3698.5608	204	1223	1223
6054	3698.5073	585	1224	1224
5091	3698.455	1445	1225	1225
4788	3698.2554	1911	1226	1226
5113	3698.246	1424	1227	1227
4678	3698.2107	2093	1228	1228
4702	3698.1602	2059	1229	1229
5068	3698.137	1468	1230	1230
4565	3698.0234	2324	1231	1231
3556	3698.0232	5664	1232	1232
5298	3697.898	1187	1233	1233
4377	3697.6626	2713	1234	1234
4685	3697.1804	2082	1235	1235
4847	3696.6946	1802	1236	1236
3802	3696.5107	4558	1237	1237
4422	3696.4688	2623	1238	1238
5596	3695.9375	907	1239	1239
5766	3695.9272	775	1240	1240
4328	3695.7727	2840	1241	1241
6321	3695.4993	467	1242	1242
4427	3695.4844	2605	1243	1243
4834	3695.467	1843	1244	1244
4537	3695.4507	2374	1245	1245
6900	3695.2163	277	1246	1246
4356	3695.135	2766	1247	1247
4377	3694.692	2711	1248	1248
6379	3694.5425	440	1249	1249
5862	3694.5198	713	1250	1250
5150	3694.3774	1368	1251	1251
5132	3694.365	1404	1252	1252
5740	3694.0718	791	1253	1253
4612	3693.8665	2231	1254	1254
3791	3693.6074	4605	1255	1255
6036	3693.4326	599	1256	1256
3928	3693.4265	4073	1257	1257
4999	3693.3184	1565	1258	1258
4207	3692.7231	3163	1259	1259
3587	3692.6533	5529	1260	1260
5082	3692.336	1456	1261	1261
4039	3692.0713	3705	1262	1262
4657	3692.0515	2137	1263	1263
4261	3691.9207	2998	1264	1264
5882	3691.9172	697	1265	1265
6356	3691.8484	452	1266	1266
7069	3691.7092	232	1267	1267
4572	3691.458	2306	1268	1268
4936	3691.1582	1661	1269	1269
4449	3690.8733	2555	1270	1270
4157	3690.85	3305	1271	1271
6986	3690.8452	250	1272	1272
5708	3690.81	825	1273	1273
4999	3690.4495	1566	1274	1274
3466	3690.3337	6102	1275	1275
5002	3690.092	1562	1276	1276
4545	3690.0354	2360	1277	1277
6531	3689.996	371	1278	1278
5015	3689.918	1548	1279	1279
5574	3689.6716	925	1280	1280
4419	3689.6484	2630	1281	1281
4009	3689.6353	3806	1282	1282
3712	3689.4595	4947	1283	1283
4657	3689.397	2136	1284	1284
4340	3689.2478	2807	1285	1285
4515	3689.2295	2418	1286	1286
5719	3689.1426	811	1287	1287
4952	3688.9072	1641	1288	1288
5526	3688.7222	960	1289	1289
5168	3688.4612	1348	1290	1290
5917	3688.1853	677	1291	1291
6148	3688.1016	546	1292	1292
5415	3687.9546	1061	1293	1293
5176	3687.9053	1336	1294	1294
5129	3687.8115	1409	1295	1295
4934	3687.6992	1664	1296	1296
3998	3687.5107	3842	1297	1297
4355	3687.3926	2771	1298	1298
5442	3686.847	1026	1299	1299
3440	3686.7646	6227	1300	1300
4420	3686.655	2629	1301	1301
4149	3686.2668	3343	1302	1302
6926	3686.1895	270	1303	1303
4901	3685.8506	1714	1304	1304
4295	3685.7761	2915	1305	1305
5077	3685.7202	1458	1306	1306
4601	3685.7192	2249	1307	1307
4425	3685.5664	2609	1308	1308
6277	3685.5444	489	1309	1309
4376	3685.3455	2717	1310	1310
5260	3685.1235	1234	1311	1311
5951	3685.1035	649	1312	1312
5143	3684.9197	1383	1313	1313
4767	3684.878	1956	1314	1314
5255	3684.7737	1243	1315	1315
4770	3684.7537	1949	1316	1316
5301	3684.648	1183	1317	1317
3570	3684.5374	5607	1318	1318
5718	3684.4888	815	1319	1319
5722	3684.001	808	1320	1320
6806	3683.91	296	1321	1321
4467	3683.8835	2524	1322	1322
5698	3683.5515	836	1323	1323
6905	3683.5469	274	1324	1324
5269	3683.459	1216	1325	1325
6533	3683.4392	369	1326	1326
4655	3683.2913	2143	1327	1327
5283	3683.1387	1204	1328	1328
4993	3682.9146	1570	1329	1329
4357	3682.9097	2762	1330	1330
4331	3682.7197	2833	1331	1331
4733	3682.6682	2010	1332	1332
5387	3682.615	1095	1333	1333
5202	3682.4287	1299	1334	1334
5035	3682.3997	1521	1335	1335
5706	3682.1907	828	1336	1336
5647	3682.1162	866	1337	1337
3956	3682.1108	3981	1338	1338
4160	3681.9653	3293	1339	1339
5551	3681.5046	939	1340	1340
5770	3681.404	770	1341	1341
5732	3681.2615	799	1342	1342
3528	3681.2249	5782	1343	1343
5531	3681.1982	955	1344	1344
5063	3681.1692	1476	1345	1345
5289	3680.9226	1196	1346	1346
4344	3680.8708	2796	1347	1347
5424	3680.803	1050	1348	1348
3661	3680.6943	5183	1349	1349
4840	3680.6226	1816	1350	1350
4666	3680.597	2113	1351	1351
5072	3680.363	1463	1352	1352
3670	3680.268	5139	1353	1353
3199	3680.2415	7592	1354	1354
5006	3680.1677	1555	1355	1355
4186	3680.1648	3224	1356	1356
6041	3680.0115	597	1357	1357
4773	3679.9944	1938	1358	1358
5563	3679.9905	933	1359	1359
4472	3679.8386	2518	1360	1360
5219	3679.8025	1281	1361	1361
4139	3679.7603	3365	1362	1362
5165	3679.731	1350	1363	1363
5712	3679.3447	821	1364	1364
6741	3679.2507	306	1365	1365
3732	3679.2158	4848	1366	1366
4851	3678.525	1795	1367	1367
5780	3678.1357	764	1368	1368
5524	3677.9844	962	1369	1369
4470	3677.8745	2519	1370	1370
5898	3677.8716	690	1371	1371
7240	3677.61	188	1372	1372
7229	3677.582	193	1373	1373
5639	3677.0361	870	1374	1374
4866	3677.0347	1774	1375	1375
4859	3676.8857	1782	1376	1376
6058	3676.7222	584	1377	1377
5104	3676.6235	1434	1378	1378
3817	3676.569	4504	1379	1379
4743	3676.472	1999	1380	1380
6043	3676.2473	595	1381	1381
5442	3676.0686	1027	1382	1382
3806	3675.8674	4541	1383	1383
5793	3675.8145	751	1384	1384
3541	3675.6987	5734	1385	1385
4751	3675.3638	1984	1386	1386
4309	3675.351	2889	1387	1387
5385	3675.1106	1098	1388	1388
4161	3675.1006	3286	1389	1389
7229	3674.599	192	1390	1390
6300	3674.5757	475	1391	1391
5036	3674.423	1519	1392	1392
6464	3672.8928	397	1393	1393
3632	3672.6077	5326	1394	1394
4962	3672.5823	1615	1395	1395
4291	3672.5254	2921	1396	1396
4930	3672.3276	1673	1397	1397
9122	3672.32	29	1398	1398
4093	3672.2327	3510	1399	1399
6121	3671.9214	554	1400	1400
6222	3671.678	515	1401	1401
5903	3671.3625	687	1402	1402
5593	3671.2769	909	1403	1403
5861	3671.2515	714	1404	1404
4721	3671.2512	2025	1405	1405
5012	3671.2485	1550	1406	1406
4180	3671.046	3237	1407	1407
4541	3670.8726	2367	1408	1408
5828	3670.678	733	1409	1409
4545	3670.6665	2359	1410	1410
4101	3670.5999	3484	1411	1411
4848	3670.5342	1801	1412	1412
4485	3670.4573	2489	1413	1413
6417	3670.4539	416	1414	1414
4236	3670.0198	3070	1415	1415
5357	3669.7783	1126	1416	1416
4596	3669.7468	2257	1417	1417
5478	3669.3066	994	1418	1418
4862	3669.278	1779	1419	1419
5841	3669.2617	725	1420	1420
4210	3668.8433	3145	1421	1421
7455	3668.7554	153	1422	1422
6589	3668.6997	347	1423	1423
5023	3668.3757	1534	1424	1424
4779	3668.2676	1928	1425	1425
6072	3667.8872	573	1426	1426
4645	3667.7886	2155	1427	1427
5381	3667.7708	1103	1428	1428
5166	3667.6873	1349	1429	1429
5055	3667.6091	1488	1430	1430
6197	3667.104	528	1431	1431
6134	3666.9895	550	1432	1432
5105	3666.8997	1433	1433	1433
5168	3666.7825	1347	1434	1434
4670	3666.5715	2108	1435	1435
5299	3666.2283	1186	1436	1436
4520	3666.1943	2405	1437	1437
5143	3666.1716	1384	1438	1438
4873	3666.0303	1765	1439	1439
3320	3665.955	6880	1440	1440
5054	3665.8953	1491	1441	1441
5723	3665.7253	807	1442	1442
4210	3665.6843	3146	1443	1443
3393	3665.6365	6471	1444	1444
4776	3665.2488	1932	1445	1445
4857	3665.1663	1788	1446	1446
4114	3664.984	3445	1447	1447
7828	3664.942	103	1448	1448
6558	3664.9338	361	1449	1449
5287	3664.8098	1201	1450	1450
5783	3664.6436	762	1451	1451
5300	3664.519	1185	1452	1452
4858	3663.564	1783	1453	1453
5439	3663.5142	1030	1454	1454
5594	3663.3667	908	1455	1455
3953	3663.3513	3994	1456	1456
6789	3663.3074	299	1457	1457
5921	3663.0605	675	1458	1458
4824	3662.9407	1860	1459	1459
4400	3662.8855	2666	1460	1460
4967	3662.776	1606	1461	1461
4044	3662.5823	3682	1462	1462
5145	3662.5093	1377	1463	1463
4127	3662.489	3407	1464	1464
4870	3662.4434	1770	1465	1465
4729	3662.1191	2014	1466	1466
3891	3661.8696	4210	1467	1467
3265	3661.5686	7203	1468	1468
3607	3661.5134	5445	1469	1469
5828	3661.454	732	1470	1470
5045	3661.4336	1503	1471	1471
6245	3661.3853	507	1472	1472
4669	3661.3755	2110	1473	1473
5797	3661.267	750	1474	1474
5901	3661.0615	689	1475	1475
4057	3661.0376	3634	1476	1476
5432	3661.036	1040	1477	1477
5527	3660.9268	959	1478	1478
5190	3660.7979	1319	1479	1479
4494	3660.4631	2472	1480	1480
4921	3660.189	1688	1481	1481
4737	3660.1372	2006	1482	1482
5118	3659.8933	1417	1483	1483
6325	3659.8044	463	1484	1484
6403	3659.7476	426	1485	1485
4530	3659.6096	2386	1486	1486
4763	3659.6018	1962	1487	1487
6016	3659.3691	609	1488	1488
4139	3659.257	3369	1489	1489
4711	3658.935	2043	1490	1490
5164	3658.8145	1351	1491	1491
5346	3658.813	1142	1492	1492
4131	3658.5686	3395	1493	1493
4246	3658.3486	3038	1494	1494
3733	3658.1282	4844	1495	1495
5513	3658.0369	969	1496	1496
6406	3657.8628	424	1497	1497
5485	3657.7317	987	1498	1498
3789	3657.6406	4614	1499	1499
6186	3657.503	536	1500	1500
4792	3657.4966	1902	1501	1501
5101	3657.4734	1438	1502	1502
4555	3657.1294	2344	1503	1503
4966	3657.0193	1607	1504	1504
4367	3656.7974	2740	1505	1505
5636	3656.7493	875	1506	1506
7726	3656.6616	117	1507	1507
4300	3656.6191	2906	1508	1508
4120	3656.5208	3423	1509	1509
4397	3656.512	2672	1510	1510
6060	3656.4724	580	1511	1511
4690	3656.16	2074	1512	1512
3065	3656.0935	8451	1513	1513
5019	3656.0903	1541	1514	1514
4521	3655.805	2404	1515	1515
3826	3655.6587	4466	1516	1516
5347	3655.6396	1141	1517	1517
4933	3655.527	1666	1518	1518
6193	3655.4565	532	1519	1519
5154	3655.4385	1362	1520	1520
3862	3655.3452	4317	1521	1521
5056	3655.1882	1487	1522	1522
3353	3655.0571	6687	1523	1523
5396	3654.8506	1088	1524	1524
4354	3654.7417	2776	1525	1525
3873	3654.7239	4272	1526	1526
5106	3654.5913	1432	1527	1527
3221	3654.5444	7453	1528	1528
7821	3654.146	104	1529	1529
4362	3654.0642	2752	1530	1530
4035	3653.9744	3719	1531	1531
5301	3653.9592	1182	1532	1532
3852	3653.8462	4362	1533	1533
4507	3653.7756	2439	1534	1534
5981	3653.6365	631	1535	1535
5940	3653.584	658	1536	1536
4228	3653.4802	3089	1537	1537
6268	3653.4553	495	1538	1538
7624	3653.3613	130	1539	1539
3733	3653.322	4842	1540	1540
3627	3653.048	5354	1541	1541
3141	3652.8464	7960	1542	1542
4539	3652.7766	2368	1543	1543
4222	3652.5144	3109	1544	1544
5890	3652.475	691	1545	1545
4714	3652.47	2038	1546	1546
5045	3652.375	1501	1547	1547
4205	3652.2632	3171	1548	1548
4640	3652.1208	2169	1549	1549
4439	3652.0437	2582	1550	1550
4461	3651.989	2530	1551	1551
3466	3651.3596	6108	1552	1552
4829	3651.284	1849	1553	1553
5413	3651.1572	1066	1554	1554
4990	3651.005	1579	1555	1555
6194	3650.76	530	1556	1556
5825	3650.3345	734	1557	1557
5143	3650.139	1385	1558	1558
5941	3650.1008	657	1559	1559
4855	3649.8152	1791	1560	1560
5084	3649.5579	1451	1561	1561
6570	3649.5437	360	1562	1562
4246	3649.3486	3039	1563	1563
5645	3649.2622	867	1564	1564
4106	3649.2031	3467	1565	1565
3329	3649.1633	6838	1566	1566
4963	3648.7283	1613	1567	1567
3845	3648.7212	4396	1568	1568
5890	3648.308	692	1569	1569
4251	3648.2947	3020	1570	1570
4611	3648.1506	2233	1571	1571
5524	3647.8977	963	1572	1572
3567	3647.4187	5621	1573	1573
5878	3647.4167	703	1574	1574
4384	3647.3984	2698	1575	1575
4093	3647.1619	3508	1576	1576
4143	3647.139	3362	1577	1577
4724	3647.1028	2018	1578	1578
5020	3646.8403	1538	1579	1579
5853	3646.7236	719	1580	1580
6578	3646.68	352	1581	1581
3725	3646.3623	4879	1582	1582
4687	3646.3298	2080	1583	1583
4086	3646.3286	3528	1584	1584
4022	3645.7717	3772	1585	1585
4235	3645.7686	3076	1586	1586
4290	3645.6228	2926	1587	1587
6381	3645.5745	439	1588	1588
4310	3645.113	2885	1589	1589
3344	3645.039	6744	1590	1590
5227	3645.0264	1275	1591	1591
4250	3644.9814	3024	1592	1592
6675	3644.8545	319	1593	1593
5910	3644.7888	682	1594	1594
4613	3644.4175	2226	1595	1595
5353	3644.1248	1133	1596	1596
4662	3643.8635	2121	1597	1597
3669	3643.8296	5144	1598	1598
4189	3643.463	3213	1599	1599
4070	3643.3462	3590	1600	1600
4633	3642.8862	2185	1601	1601
3851	3642.751	4365	1602	1602
3125	3642.5823	8067	1603	1603
3484	3642.549	6020	1604	1604
4346	3641.8088	2790	1605	1605
5499	3641.8018	977	1606	1606
3308	3641.7917	6948	1607	1607
5356	3641.7847	1129	1608	1608
3466	3641.7825	6103	1609	1609
4099	3641.565	3489	1610	1610
3572	3641.4368	5600	1611	1611
4074	3641.3567	3574	1612	1612
4583	3641.1729	2280	1613	1613
5451	3640.8374	1016	1614	1614
5883	3640.8315	695	1615	1615
